STATIONS_ID,MESS_DATUM,QN_3,  FX,  FM,QN_4,RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK,eor
3379,20010125,10,13.3,2.9,10,4,6,5.9,0,6,8.1,945.9,5.4,90,10.5,1.7,-0.8,eor
3379,20010126,10,9.7,2.7,10,0,0,1.3,0,4.3,7.3,946.3,3.2,91,6.6,1.8,1.9,eor
3379,20010127,10,21.3,4.8,10,0.1,6,1.5,0,5,5.1,940.9,2.6,69,5.1,0.6,-1.8,eor
3379,20010128,10,6.9,2.2,10,0,0,7.3,0,5,4.5,941.6,1.2,67,6.5,-0.9,-3.2,eor
3379,20010129,10,5,1.4,10,0,0,7.1,0,3.7,5.3,951.1,-0.8,90,3.2,-3,-5.3,eor
3379,20010130,10,4,1.1,10,0.1,7,0,0,7.3,5.7,957.5,0.2,91,1.5,-3,-5.2,eor
3379,20010131,10,6.7,1.8,10,0.2,7,1.1,0,7.7,4.9,957.3,-0.5,84,2.4,-1.2,-1.9,eor
3379,20010201,10,8.2,3,10,1.9,7,1.2,1,6.7,4.7,960.3,-2.1,90,-0.3,-3.4,-5.4,eor
3379,20010202,10,10.3,3.7,10,9.5,7,2.2,3,6.7,4.6,956.6,-2.3,89,-0.7,-3.8,-5.3,eor
3379,20010203,10,13.2,4.7,10,12.6,8,0,16,8,6.8,946.7,2.6,96,4.1,-2.7,-3,eor
3379,20010204,10,12.8,4.1,10,2.9,6,0.5,1,5.7,8.9,946,7,89,10.7,3.3,2.1,eor
3379,20010205,10,22.5,5.7,10,0.2,6,0.3,0,6.3,7.3,945.1,8.8,64,10.2,5.2,3.8,eor
3379,20010206,10,10,2.8,10,0,6,5.6,0,5.3,6.9,950.3,10.4,55,16.7,8,5.7,eor
3379,20010207,10,6.1,2.1,10,0,0,6.5,0,5.3,6.3,947.4,10.9,52,18.3,4.4,0.4,eor
3379,20010208,10,12.9,2.3,10,1.5,6,0.2,0,7,6,942.5,9.8,48,12.9,6,6.5,eor
3379,20010209,10,10,3.6,10,5,6,0,0,8,8.7,954.2,5,96,12.5,3.5,4.7,eor
3379,20010210,10,5.1,1.8,10,0,0,1.2,0,5,7.2,970.4,3.8,90,6.3,2.7,1.5,eor
3379,20010211,10,5.3,1.4,10,0,0,8.5,0,2.7,5.9,974.9,5,72,11.9,-1.4,-3.6,eor
3379,20010212,10,5.3,1.4,10,0,0,7,0,6.3,4.7,966,8.9,47,14.4,0.6,-2.3,eor
3379,20010213,10,8.7,2.5,10,3.5,6,0,0,8,7.7,963.7,4.8,88,9.9,3.8,3.3,eor
3379,20010214,10,8.4,3.2,10,0,0,7.4,0,1.3,6.3,967.5,3,84,7.3,0.2,-1.5,eor
3379,20010215,10,7.4,2.2,10,0,0,9.7,0,1.3,6.1,966.9,3.8,77,10.1,-0.9,-3.3,eor
3379,20010216,10,7.8,2.2,10,0.2,6,9.4,0,0,7,965,5.6,79,11.9,0.3,-2.4,eor
3379,20010217,10,8.3,2.4,10,0,6,0,0,7.7,7.5,967.8,3.5,94,5.2,2.8,0.9,eor
3379,20010218,10,8.8,2.8,10,0,0,3.6,0,5,6.3,971.2,2.3,88,5.2,0.8,0.7,eor
3379,20010219,10,9.6,3,10,1.8,8,3.9,0,7.3,5.5,969.1,2.7,76,4.6,-0.2,-2.1,eor
3379,20010220,10,14.4,4.7,10,0.4,8,0,0,8,6.1,965.6,1.8,88,3.1,0.9,0.1,eor
3379,20010221,10,16.1,6.1,10,4,6,0.3,0,7.7,6.1,961,3,81,4.9,0.6,-0.3,eor
3379,20010222,10,16,6.4,10,4.5,8,0.7,0,7.3,6.9,949.4,3.2,89,3.8,0.3,1.2,eor
3379,20010223,10,19.9,4.5,10,2.6,8,0,0,7.7,6,940.1,0.6,92,4.1,-0.6,-0.1,eor
3379,20010224,10,4.6,1.4,10,0.2,7,0.1,0,7,4.7,944.3,-1.2,84,0.3,-2.6,-3.8,eor
3379,20010225,10,6.4,2,10,1.3,7,0.4,0,5,4.4,947.2,-3.4,88,-1.1,-4.8,-4.8,eor
3379,20010226,10,10.6,3.5,10,0,7,6,1,5.7,3.6,946.1,-2.4,74,0.5,-6.1,-9.4,eor
3379,20010227,10,8.4,3.4,10,0,0,10,1,2,3.3,938.9,-0.1,57,5,-4.8,-6.9,eor
3379,20010228,10,6.1,2.4,10,0,0,2.7,0,5.3,4.3,933,-0.2,71,4.5,-2.7,-5.5,eor
3379,20010301,10,12.5,3.7,10,2.4,7,5.9,0,6,5,936.5,1.7,73,5.7,-1.6,-3.4,eor
3379,20010302,10,10.8,3.2,10,1.3,8,7.8,4,5.7,4.9,936.7,2.7,69,6.7,-1,-3,eor
3379,20010303,10,6.3,1.6,10,4.9,6,0,0,7.7,7.3,931,2.4,100,3.7,0.8,0.1,eor
3379,20010304,10,13.2,3.5,10,21.1,8,0,0,7.7,8.1,938,4.2,97,6.1,1.9,0.7,eor
3379,20010305,10,9.5,3.2,10,0,6,0.4,0,7,7,955.1,3.4,89,6.1,0.7,-0.1,eor
3379,20010306,10,7.9,2.9,10,0,0,5.3,0,3.7,6.1,958.5,3,81,8.1,-0.7,-2.4,eor
3379,20010307,10,4.9,1.6,10,0,6,1.3,0,7,7.4,952.8,5.6,84,8.8,-1.1,-2.8,eor
3379,20010308,10,6.2,1.9,10,3,6,4.5,0,7,9.4,943.4,9,84,13.7,3.1,0.7,eor
3379,20010309,10,8.2,3.3,10,1.4,6,0,0,7.3,9.3,947.4,8.2,86,9.6,6.5,6.1,eor
3379,20010310,10,9.8,2.8,10,2.2,6,2.2,0,6.7,9.8,948.1,8.3,90,13.6,5.8,3.8,eor
3379,20010311,10,13.6,4.6,10,5.3,6,1.6,0,7.3,11,951.2,10.3,86,14.2,8.4,6.7,eor
3379,20010312,10,9.5,2.8,10,7.9,6,1.8,0,7.7,10.6,945.8,11.6,78,17.9,9.2,7.2,eor
3379,20010313,10,-999,4.9,10,2,8,3.6,0,7,6.9,945.2,7.6,69,9.6,5.2,4.4,eor
3379,20010314,10,17.6,5.6,10,5.1,8,1.8,0,7,7.8,950.2,4,94,7.9,3.4,2.5,eor
3379,20010315,10,18.7,5.8,10,0,6,3.4,0,6.3,9.8,950.5,9.4,85,12,3.3,2.6,eor
3379,20010316,10,6.8,2,10,0,0,10.7,0,1.3,10,948.4,11.9,75,18.5,7.2,3.8,eor
3379,20010317,10,8.5,2.5,10,4.3,6,0.7,0,7.7,10.7,940.5,9.4,88,12,8.2,5.5,eor
3379,20010318,10,13.6,4.1,10,1.5,6,6,0,6,7.8,944.1,10.2,63,13.2,6.7,5,eor
3379,20010319,10,18.6,6,10,0.3,8,1,0,5.7,6.6,949.6,5.8,67,9.9,4.1,5.5,eor
3379,20010320,10,8.2,2.2,10,20.9,8,0.7,0,7.7,6,951.5,2.1,83,6.2,0.3,-0.7,eor
3379,20010321,10,13.3,3.3,10,9.4,6,0,0,7.7,9.9,942.4,8.5,91,11.5,1.2,1.1,eor
3379,20010322,10,20.4,6.3,10,9.4,6,1.4,0,7.3,10.3,941.4,9,89,14.3,7.1,5.9,eor
3379,20010323,10,15.8,2.6,10,10.2,8,1.6,0,6,12.1,945.9,11.5,89,17.4,6.8,4.8,eor
3379,20010324,10,8,2.1,10,3.1,6,1.7,0,7,12.8,941.4,13.3,85,17.2,9.8,8.2,eor
3379,20010325,10,14.2,3.7,10,3.2,6,0.5,0,7.7,10.5,937.3,9.8,87,13.3,9.3,8.5,eor
3379,20010326,10,13.9,4.4,10,0,6,0,0,7.3,6.4,947.4,2.6,85,9.7,0,2.5,eor
3379,20010327,10,5.8,2.3,10,0,0,0.1,0,6.7,6.5,951.2,2.6,89,5.1,1,1,eor
3379,20010328,10,9.9,2.6,10,0,0,5.6,0,5,7.7,947.9,6.4,81,12.1,0,-1.9,eor
3379,20010329,10,9.7,3.2,10,6.9,6,5,0,7,8.4,942.1,7.8,78,13.2,3.6,1.3,eor
3379,20010330,10,8.5,2.7,10,0.5,6,0.5,0,7.3,8.7,952.5,6.6,89,9.2,4.5,4,eor
3379,20010331,10,5.7,1.8,10,0,0,8.4,0,3,7.8,963.3,7.6,76,13.1,3,0.4,eor
3379,20010401,10,6.1,1.7,10,0,0,12.3,0,1,7.3,963.63,9.7,64.83,16.6,2.4,-0.3,eor
3379,20010402,10,5.4,1.7,10,0,0,11.7,0,4.7,7.9,958.2,11.5,61.67,18.8,3.5,0.6,eor
3379,20010403,10,12.4,3.3,10,0,0,7.7,0,4.3,8.6,956.48,13.3,56.88,18.4,8.7,5.6,eor
3379,20010404,10,22.1,3.4,10,0.7,6,8.7,0,5.7,8.7,950.7,11.6,69,21.1,5.6,3.6,eor
3379,20010405,10,15,4.4,10,0,6,6.6,0,4,5.8,955.6,7,59,10.6,3.3,1.6,eor
3379,20010406,10,15,4.3,10,6.1,6,1.9,0,7.3,7.8,951.7,9.9,64,13.8,5.9,4.8,eor
3379,20010407,10,10.8,2.9,10,9.4,6,0,0,7.9,9.9,945.5,7.2,97,9.5,4.6,3.9,eor
3379,20010408,10,10,2.6,10,3.2,6,3.1,0,7,8.2,951.1,6.6,85,10.4,3.9,2.5,eor
3379,20010409,10,10.7,3.3,10,1.6,6,3.6,0,6.2,7.6,958.2,7.1,76,10.6,4.7,3.7,eor
3379,20010410,10,12.5,3.7,10,2.8,6,1,0,7.7,9.6,951.6,8,89,11.6,5.9,5.3,eor
3379,20010411,10,7.5,3.1,10,0.5,6,0.8,0,7.7,9.3,954.4,7.3,91,10.2,5.6,5.1,eor
3379,20010412,10,10.8,3.9,10,0,8,1.2,0,7.1,7.4,959.7,7,74,9.8,4.4,3.3,eor
3379,20010413,10,12.6,4.2,10,0,7,5.1,0,5.2,4.1,960.6,2.1,58,4.9,-1.2,-3.3,eor
3379,20010414,10,8.7,2.7,10,0.6,7,4.7,0,6.2,4,960.8,0.9,63,5,-2.3,-3.4,eor
3379,20010415,10,16.3,6.1,10,8.3,8,0,1,7.8,6.7,949.4,2.5,90,4.7,-0.1,-0.4,eor
3379,20010416,10,13,3.8,10,1,6,3,0,7,7.8,949.9,5.1,89,9.6,2.8,2,eor
3379,20010417,10,9.1,3.1,10,0.4,6,1.3,0,7.2,6.9,953.4,4.5,83,7.4,2.8,2.2,eor
3379,20010418,10,13.9,4.1,10,1.4,8,3.5,0,6.3,6.7,945.6,6.4,72,10.5,2.7,1,eor
3379,20010419,10,6.9,1.8,10,2.4,8,0.9,0,7.4,6.7,946.1,3.4,87,6.8,0.7,0.4,eor
3379,20010420,10,7.3,2.4,10,14.7,8,0,0,7.9,6.7,945.3,1.6,98,2.8,0.3,-0.1,eor
3379,20010421,10,6,1.9,10,5.3,8,0,2,7.9,6.6,940.9,1.4,98,2.8,0.2,-0.1,eor
3379,20010422,10,8,2.8,10,0.6,8,0,1,8,6.7,943.2,1.8,96,3.5,0.4,-0.1,eor
3379,20010423,10,6.5,2,10,0,0,10.1,0,1.3,7,942.7,6.4,75,12,-0.4,-2.9,eor
3379,20010424,10,10.2,2.4,10,0,0,11.9,0,2.3,7.1,951.2,11.5,56,18.5,4.3,2.4,eor
3379,20010425,10,19.6,3.2,10,0.3,6,6.5,0,6.3,8.5,951.4,12.1,62,21.7,7.9,4.4,eor
3379,20010426,10,14.2,4.2,10,0.3,6,6.3,0,4.3,7.3,958.3,9.7,62,13.6,7.4,3.6,eor
3379,20010427,10,7.3,1.9,10,3.1,6,8.2,0,5,6.6,955.9,11.4,51,16.3,4.2,0.3,eor
3379,20010428,10,13.8,3.5,10,0.4,6,3.4,0,7.2,10,953.3,11.9,74,15.6,8.4,6.3,eor
3379,20010429,10,8,2,10,0,0,7.6,0,4.3,10.6,950.3,15.1,64,20.4,9.5,7.7,eor
3379,20010430,10,11.6,3,10,0,0,11.6,0,2.3,8.3,948.6,18.1,45,26.3,9,5.5,eor
3379,20010501,10,7.4,2.2,10,0,0,11.7,0,5.3,8.2,952.8,20.4,36,27.3,13.9,10,eor
3379,20010502,10,9.9,2.7,10,0,0,13.7,0,1.7,11.7,952.8,20,55,26.9,11.6,8.5,eor
3379,20010503,10,13.2,2.4,10,3.4,6,8.6,0,4.3,9.8,945.2,19.1,48,27,14.6,10.9,eor
3379,20010504,10,9.8,2.9,10,0,0,10.2,0,5.7,12.9,944.4,17.1,68,21.7,13.3,11.4,eor
3379,20010505,10,11.3,2.8,10,23.2,6,0.8,0,7.4,13.5,944,13.1,90,19.1,8.5,8.4,eor
3379,20010506,10,6.1,2.3,10,0.8,6,0,0,8,11,951.4,8.6,98,9.5,7.8,7.8,eor
3379,20010507,10,6.1,2.2,10,0,6,0,0,7.9,11.9,956.6,10.3,95,13,8.2,8,eor
3379,20010508,10,5.5,2.1,10,0,6,0.2,0,7.8,12.2,960.1,10.9,92,14.1,8.5,7.4,eor
3379,20010509,10,12.8,3.6,10,0,0,8.8,0,4.3,12.1,958.1,14.5,76,20.7,8.3,5.8,eor
3379,20010510,10,11.5,3.7,10,0,0,13.5,0,0.7,9.8,956.4,15.5,58,21.4,9.7,7.4,eor
3379,20010511,10,8.8,2.2,10,0,0,9.6,0,3.4,9.7,956.6,15.4,59,21.4,7.8,5.7,eor
3379,20010512,10,8.9,2.7,10,0,0,14.4,0,1,9.4,957,15.7,55,21,10.4,8,eor
3379,20010513,10,8.3,3,10,0,6,14.4,0,3,8.3,952.9,15.7,49,21.9,8.9,6.9,eor
3379,20010514,10,8.3,2.1,10,15.1,6,6.6,0,6.6,12.3,948.4,16.5,68,24.1,10.1,8.3,eor
3379,20010515,10,12.1,2.2,10,9.4,6,2.2,0,7.3,13.8,949,14.6,84,19.5,11.4,9.7,eor
3379,20010516,10,17.1,2.3,10,0.5,6,10.6,0,5.3,13.3,951.3,16.7,73,23.2,10.7,8.9,eor
3379,20010517,10,11.7,3.3,10,5.2,6,5.2,0,7.3,14.1,951.9,16.1,78,19.4,12.3,9.7,eor
3379,20010518,10,19.4,3.4,10,10.3,6,2.9,0,6.3,11.5,956.2,10.6,89,13.9,7.4,6.5,eor
3379,20010519,10,8.1,2.4,10,0,0,6.3,0,5,9.7,961.9,11.6,73,16.7,7.8,6.4,eor
3379,20010520,10,9,3.2,10,0,0,12.4,0,1.7,10.6,960.9,13.9,69,20.1,6.6,4.6,eor
3379,20010521,10,11.1,3.6,10,0,0,11.7,0,4,12.2,956.8,15.8,70,21.8,8.9,7.1,eor
3379,20010522,10,10.9,3.8,10,0,0,11.9,0,2.9,11.8,955.6,15.8,68,21.2,10.3,8.7,eor
3379,20010523,10,9.1,3.4,10,0,0,14.6,0,0.2,10.8,959,16.3,60,22.6,9.7,8.4,eor
3379,20010524,10,7.8,1.9,10,0,6,13.8,0,1.3,12.2,957.8,18.3,62,24.6,10.5,8.7,eor
3379,20010525,10,7.5,2.5,10,0.1,6,4.3,0,5.3,14.3,956.2,17.8,72,23.7,13.8,11.4,eor
3379,20010526,10,7.6,1.9,10,0,0,13.7,0,3.5,11.9,959.3,18.2,61,24.5,11.8,9.9,eor
3379,20010527,10,11.3,2.6,10,0,6,8.2,0,4.6,12.6,961.4,20.2,55,25.4,13.2,11.1,eor
3379,20010528,10,12.4,3.6,10,0,0,7.3,0,4.9,13.7,962,21.8,54,26.5,17.8,16,eor
3379,20010529,10,14.5,4.5,10,0,0,10.1,0,5.1,13.9,959.5,22.5,52,27.5,17.5,15.7,eor
3379,20010530,10,9.1,2.4,10,0,6,13.7,0,3.3,12.1,956.1,20.7,50,26.6,15.8,13.1,eor
3379,20010531,10,21.8,3,10,31.6,8,3.8,0,6.7,14,952.4,16.7,74,22.4,12,9.1,eor
3379,20010601,10,14.3,3.8,10,0,6,4,0,6.3,9.4,957.8,12.3,67,15.4,9.7,8.5,eor
3379,20010602,10,13.7,4.3,10,7.7,6,0.7,0,8,10.7,951.6,12,77,14.8,9.5,8.8,eor
3379,20010603,10,16.1,4.7,10,1.5,6,3,0,6.7,9.3,953.1,7.8,88,11.4,5.7,4.4,eor
3379,20010604,10,13.9,4.8,10,0,0,3.9,0,7,7.6,962.3,9.4,66,13.3,6,5.4,eor
3379,20010605,10,6,1.8,10,3.8,6,14.3,0,2.3,8.6,959.8,13.9,57,20.5,6.5,3.8,eor
3379,20010606,10,12.3,3.7,10,4.3,6,1.6,0,7.7,12.9,954.3,13.3,84,15.6,11.9,10.2,eor
3379,20010607,10,10.5,3.2,10,0.1,6,7.7,0,6,11.7,954.6,16.3,65,21,11.5,9.5,eor
3379,20010608,10,7.5,2.6,10,11.8,6,0.6,0,8,14.3,952.7,14.2,88,17.3,12.7,11.7,eor
3379,20010609,10,7.8,2.1,10,18.9,6,0,0,8,13.7,952.3,12,98,13.1,10.6,10.3,eor
3379,20010610,10,7.2,2.2,10,27.5,6,0,0,8,14.3,950.7,12.6,98,14.1,10.4,10,eor
3379,20010611,10,17.7,4.1,10,2.9,8,4.8,0,6,11,958.1,10.3,89,13.8,7.8,5.5,eor
3379,20010612,10,6.2,2,10,0,0,15.3,0,1,8.7,959.8,13.7,61,20.3,7.2,4.9,eor
3379,20010613,10,11.5,2.1,10,19.5,6,13.2,0,4.3,11.2,954.3,16.4,65,23.1,8.3,6.3,eor
3379,20010614,10,7.3,2.4,10,0.3,6,5.7,0,4.7,13.6,954.5,16,77,20.4,12.3,11.2,eor
3379,20010615,10,19.8,2.4,10,2.8,6,13.5,0,3,12.7,952.9,19.5,60,26.4,12.5,10.3,eor
3379,20010616,10,16.4,2.5,10,12.9,6,1.5,0,7.7,15.5,951.6,15.2,90,20.5,11.8,10.2,eor
3379,20010617,10,13.2,4,10,8,6,4.7,0,6.7,13,951.6,14.2,82,19.8,11.5,10.8,eor
3379,20010618,10,14,4.8,10,17.1,6,1.1,0,7.7,13.4,956.8,12.8,91,15.9,10.8,10.6,eor
3379,20010619,10,10.1,3.2,10,0.7,6,1.7,0,7,12,962.9,12,85,16.1,8.6,8.2,eor
3379,20010620,10,5.5,1.3,10,0,0,13.1,0,2.3,10.6,960.2,13.8,70,20.1,6.7,5.2,eor
3379,20010621,10,11,3,10,0,0,12.3,0,4.3,11.7,953.7,18,60,23.8,10.7,8.7,eor
3379,20010622,10,15.3,4.6,10,0,0,10.6,0,3.3,11.2,952.5,16.5,60,20.7,11.5,9.5,eor
3379,20010623,10,9.3,2.5,10,0,0,14.4,0,1.7,10.1,957.3,15.7,59,21.7,9.6,7.6,eor
3379,20010624,10,6.4,1.5,10,0,0,15.2,0,0.7,11.4,960.6,17.9,60,24.9,9.8,8.2,eor
3379,20010625,10,8,1.7,10,0,0,14.9,0,1,12.2,961.9,19.8,57,26.2,12.1,10.4,eor
3379,20010626,10,7.9,2.2,10,0,0,15.1,0,1.7,12.8,959,20.7,57,26.9,12.9,11.2,eor
3379,20010627,10,12.2,2.2,10,0.4,6,11.5,0,4.7,14.3,953.8,22.2,57,30.7,12.5,10.6,eor
3379,20010628,10,9,2.7,10,3.5,6,1.4,0,7.7,18.8,957.7,18.2,90,20.5,16.8,16.3,eor
3379,20010629,10,6.2,1.9,10,0,0,13.4,0,3.7,14.6,961.7,20.3,65,25.8,15.6,14,eor
3379,20010630,10,20.1,1.7,10,0.9,6,11.2,0,3.7,14.6,960.1,21.1,63,27.4,13.9,12.2,eor
3379,20010701,10,11.7,3.3,10,0,0,7.8,0,4.7,13.7,963.7,18,68,22.1,15.2,13.6,eor
3379,20010702,10,8.6,2.4,10,0,0,11.7,0,2,12.4,964.2,18.8,59,23.9,14.7,12.7,eor
3379,20010703,10,9.6,3.2,10,0,0,15.2,0,1,10.7,959,17.6,55,22.6,12.7,10.9,eor
3379,20010704,10,10,3.7,10,0,0,15,0,1,11.7,953,18.5,57,25.1,10.5,8.4,eor
3379,20010705,10,8.8,3.1,10,0,0,14.5,0,2,12.6,953.1,20.4,55,27.1,12.1,9.9,eor
3379,20010706,10,9.6,3,10,0,0,13.3,0,3,14.8,949.9,23.5,52,31.2,14.5,12.8,eor
3379,20010707,10,23.4,4.1,10,3.8,6,8.8,0,3,15.6,949.9,19.7,69,29.1,14.2,13.5,eor
3379,20010708,10,14.2,5,10,8.5,6,4.5,0,6.7,14.7,953.7,18.7,69,23.9,15.2,14.1,eor
3379,20010709,10,10.4,2.9,10,0,6,9.3,0,3.7,14.5,955.5,18.2,71,23.1,14.6,12.8,eor
3379,20010710,10,8.6,1.8,10,0.2,6,13.9,0,2.7,13.3,953.5,21.1,58,27,12.9,11.1,eor
3379,20010711,10,9.2,3.3,10,2.9,6,0.8,0,7,15.5,955.2,17.3,79,20.5,14.8,12.9,eor
3379,20010712,10,10.5,2.4,10,0.3,6,9.5,0,4.7,11.5,955.5,18.8,57,24.6,12.2,10,eor
3379,20010713,10,8.7,2.3,10,2.5,6,2,0,7,16.7,953.3,17,87,20.8,14.8,14.2,eor
3379,20010714,10,8.8,2.5,10,0,6,10.9,0,3.7,16.6,950.1,22.3,65,29.5,15.4,13.6,eor
3379,20010715,10,13.9,3.2,10,15.1,6,5.4,0,5.7,16.5,951.9,19,76,25.9,12.3,12.1,eor
3379,20010716,10,9.2,3.1,10,1.4,6,0,0,7.7,13.3,953.3,12.7,90,15.3,10.7,10.4,eor
3379,20010717,10,6.9,1.7,10,0.4,6,4.2,0,5.7,13.9,950.7,14.2,86,18.5,11.8,10.8,eor
3379,20010718,10,11.1,2.7,10,4.4,6,0.1,0,7,13.7,948.2,13.5,89,16.9,11.3,9.2,eor
3379,20010719,10,4.8,1.2,10,0.6,6,1.4,0,6.3,14.3,947.3,15.2,83,18.4,10.9,9,eor
3379,20010720,10,15.2,4.1,10,1.2,6,1.3,0,7.3,14.1,951.5,14.5,86,18.4,12.7,12.1,eor
3379,20010721,10,10.1,3.4,10,0,0,7.5,0,4.7,12.7,959.9,16,72,21.3,12.7,11.2,eor
3379,20010722,10,7.3,1.9,10,0,0,14.8,0,1.3,12.6,959,18.7,62,24.8,10.5,8.8,eor
3379,20010723,10,7.3,1.9,10,0,0,13.7,0,2,13.6,955.7,20.4,61,27.1,12.5,10.8,eor
3379,20010724,10,7.2,2,10,0,0,9.6,0,3.7,15.2,954.5,20.8,65,26.7,14.6,12.9,eor
3379,20010725,10,11.4,1.6,10,0.1,6,8.3,0,5.3,16.2,956.4,21,67,27.2,15.4,13.6,eor
3379,20010726,10,7.2,1.6,10,0,0,11.7,0,1.3,15.6,956.3,21.9,64,28.4,14.7,13,eor
3379,20010727,10,6.5,1.6,10,0,0,12.1,0,2.7,14.5,956.5,22.8,57,29.5,15.7,13.6,eor
3379,20010728,10,8.6,1.5,10,0,0,12.6,0,2.3,13.8,958,23.5,52,31.1,14.8,12.9,eor
3379,20010729,10,8.7,2.6,10,0,0,5.7,0,4.7,16,959.8,22.8,59,29.6,18.5,16.6,eor
3379,20010730,10,8,2.3,10,0,0,12.6,0,1.3,14.2,963.1,22.7,55,28.9,17.4,16.1,eor
3379,20010731,10,8.3,1.9,10,0,0,14,0,0.3,14.8,961.8,24.9,47,31.8,16.1,13.9,eor
3379,20010801,10,8.2,2.4,10,0,0,11.7,0,2,15.4,960.8,24.3,52,29.6,19.8,17.5,eor
3379,20010802,10,8.3,2.8,10,0,6,12.8,0,0.3,18.1,954.7,24.8,61,31.9,16.8,14.9,eor
3379,20010803,10,17.1,3.1,10,25.5,8,7,0,7,18.5,954.5,23,69,29.6,18.3,15.1,eor
3379,20010804,10,17.4,2.3,10,28.6,6,4.5,0,6.7,17.9,957.8,17.9,88,23.5,14.6,13.7,eor
3379,20010805,10,11.5,3,10,0.3,6,6.6,0,5.7,13.9,959.5,17.5,72,22.3,13.7,12.4,eor
3379,20010806,10,10.9,2.5,10,0,6,6.9,0,4,12.8,957.4,18.7,62,24.4,13.4,11,eor
3379,20010807,10,12.8,3.6,10,0.6,6,7,0,5.7,15.8,954.1,20.3,67,25.7,17,14.8,eor
3379,20010808,10,9.4,2.7,10,3,6,2.9,0,7.3,17.3,952.4,19.2,78,21.9,17.2,15.6,eor
3379,20010809,10,6.4,2.2,10,24.9,6,3.7,0,6.3,15.9,956.1,19.4,73,24.5,15.8,14.4,eor
3379,20010810,10,10.4,2.6,10,3.5,6,3,0,6,14.4,960.7,15.6,82,19.6,12.1,9.9,eor
3379,20010811,10,7.9,1.9,10,0,0,6.4,0,5.3,11.6,965.1,14.7,72,19.6,10.3,8.3,eor
3379,20010812,10,6.2,1.6,10,0,0,13,0,2.3,11.9,961.4,16.9,66,23.2,10,8.3,eor
3379,20010813,10,8,2.4,10,0,0,12.2,0,4.3,12.8,957.2,20,58,26.5,14,11.8,eor
3379,20010814,10,9.8,2.5,10,0,0,13.6,0,0,15.7,957,22.4,62,29.9,14.1,12.2,eor
3379,20010815,10,6.2,1.6,10,0,0,13.5,0,0.3,18.4,957.2,24,66,32.1,15.8,13.7,eor
3379,20010816,10,19.7,2.4,10,14.8,6,12.4,0,3,18,956.8,25,61,31.5,18.1,17.6,eor
3379,20010817,10,10.5,1.9,10,1,6,2.6,0,5.3,20.9,957.6,19.7,92,24.5,17.7,16,eor
3379,20010818,10,6.3,1.5,10,0,6,9.2,0,5.7,20.3,953.2,20.9,83,26.5,15.7,13.9,eor
3379,20010819,10,9.3,2.2,10,0,0,11.8,0,3.3,17.3,952.4,21.8,69,27,17.5,15.1,eor
3379,20010820,10,11.2,2.8,10,0.5,6,0.1,0,7.3,17.9,954.7,17.9,87,18.8,16.6,14.6,eor
3379,20010821,10,4.3,1.2,10,1.6,6,0.2,0,6,18.1,959.1,16.9,94,19.1,14.6,12.7,eor
3379,20010822,10,-999,-999,10,0,0,7.5,0,4.3,17.6,960.8,18.6,83,24,13.6,11.8,eor
3379,20010823,10,9.2,2.2,10,0,0,10.9,0,2,18.7,960,20,82,25.9,15.1,13,eor
3379,20010824,10,6.4,1.7,10,0,0,12.2,0,1.7,18.3,959,20.9,77,27.6,14.5,12.7,eor
3379,20010825,10,7.8,1.8,10,0,0,12.7,0,0.7,17.5,958.9,21.5,72,29.1,14.8,12.8,eor
3379,20010826,10,6,1.4,10,0,0,12.8,0,1.3,15.7,958.4,21.7,65,30.2,13.5,11.5,eor
3379,20010827,10,13.3,3.5,10,7.7,6,9.5,0,5.7,17.4,955.6,22.1,69,30.2,16.7,14.7,eor
3379,20010828,10,6.1,2.2,10,0,0,8,0,3.7,13.3,957.1,17.2,68,21.4,13.9,11.4,eor
3379,20010829,10,7.7,2.1,10,0,0,12.5,0,2,10.5,953.9,16.2,59,22.3,10.7,8.4,eor
3379,20010830,10,5.2,1.7,10,2.1,6,6.6,0,7,13.7,950,16.2,74,21.4,9.8,7.8,eor
3379,20010831,10,8.6,2.3,10,22.1,6,0.1,0,7.3,15.3,950.5,15.6,87,18.2,13,12.5,eor
3379,20010901,10,8,3.4,10,0.7,6,0.4,0,7.7,14.1,953.4,13.3,93,15.6,12,11.4,eor
3379,20010902,10,9.7,2.8,10,0,6,1.9,0,6.3,13,956.3,14.2,82,17.7,12.1,10.1,eor
3379,20010903,10,6.6,2.3,10,0,6,12.6,0,1,12.3,954,17.3,65,22.9,11.9,10.5,eor
3379,20010904,10,9.9,3,10,9.3,6,0,0,8,13.7,950.6,13.9,87,16.2,10.8,9.9,eor
3379,20010905,10,14.6,4.4,10,10,6,1.5,0,7.3,12.9,954.2,11.3,96,14.5,10,9,eor
3379,20010906,10,7.9,3.2,10,1.5,6,2.8,0,6.7,11.9,955.5,12.3,85,16.3,10.2,10.2,eor
3379,20010907,10,9.7,3.6,10,8.1,6,1,0,8,13.2,954.8,13,89,15.9,11.4,10.7,eor
3379,20010908,10,19.9,7.2,10,35.7,6,0.1,0,8,13.1,948.7,12.7,89,15.4,8.9,8.5,eor
3379,20010909,10,19.8,6.2,10,0.3,6,7.5,0,4,9.2,949.8,9.5,78,13.4,6.4,5.3,eor
